,User_Name,Game_Name,Rating,User_Enc,Game_Enc
97648959,User 64082,Star Wars Battlefront,0.5,64080,861
97649624,User 64782,Star Wars Battlefront,0.7,64745,861
97650361,User 65442,Star Wars Battlefront,0.8,65482,861
97650455,User 65621,Star Wars Battlefront,0.7,65576,861
97650966,User 65693,Star Wars Battlefront,0.9,66087,861
97652797,User 67833,Star Wars Battlefront,0.7,67918,861
97653187,User 68306,Star Wars Battlefront,0.3,68308,861
97655853,User 70997,Star Wars Battlefront,0.9,70974,861
97659998,User 73646,Star Wars Battlefront,0.2,75119,861
97667168,User 82290,Star Wars Battlefront,0.8,82289,861
97667314,User 82455,Star Wars Battlefront,0.8,82435,861
97667334,User 82221,Star Wars Battlefront,0.5,82455,861
97667555,User 82778,Star Wars Battlefront,0.0,82676,861
97667605,User 82936,Star Wars Battlefront,0.8,82726,861
97668035,User 83160,Star Wars Battlefront,0.3,83156,861
97672226,User 87392,Star Wars Battlefront,0.8,87347,861
97681219,User 96323,Star Wars Battlefront,0.0,96340,861
97683477,User 98552,Star Wars Battlefront,0.7,98598,861
97684603,User 99811,Star Wars Battlefront,0.1,99724,861
97684646,User 99764,Star Wars Battlefront,0.7,99767,861
97813367,User 374,Digimon Story Cyber Sleuth: Hacker's Memory,0.6,1810,863
97924942,User 2836,Tom Clancy's Rainbow Six Siege,0.6,46,864
97926090,User 2161,Tom Clancy's Rainbow Six Siege,0.9,1194,864
97928014,User 1662,Tom Clancy's Rainbow Six Siege,1.0,3118,864
97928125,User 3271,Tom Clancy's Rainbow Six Siege,0.7,3229,864
97928479,User 3516,Tom Clancy's Rainbow Six Siege,0.7,3583,864
97928965,User 3896,Tom Clancy's Rainbow Six Siege,0.8,4069,864
97929607,User 5187,Tom Clancy's Rainbow Six Siege,0.9,4711,864
97930443,User 4297,Tom Clancy's Rainbow Six Siege,0.6,5547,864
97932974,User 8317,Tom Clancy's Rainbow Six Siege,0.5,8078,864
97977448,User 52344,Tom Clancy's Rainbow Six Siege,0.3,52552,864
97977902,User 53000,Tom Clancy's Rainbow Six Siege,0.8,53006,864
97978259,User 54158,Tom Clancy's Rainbow Six Siege,0.8,53363,864
97980879,User 55939,Tom Clancy's Rainbow Six Siege,1.0,55983,864
97982431,User 57489,Tom Clancy's Rainbow Six Siege,0.9,57535,864
97982740,User 57892,Tom Clancy's Rainbow Six Siege,0.6,57844,864
97984328,User 59394,Tom Clancy's Rainbow Six Siege,0.0,59432,864
97998028,User 73139,Tom Clancy's Rainbow Six Siege,0.7,73132,864
97998399,User 73496,Tom Clancy's Rainbow Six Siege,0.8,73503,864
98000055,User 75384,Tom Clancy's Rainbow Six Siege,0.5,75159,864
98007124,User 82424,Tom Clancy's Rainbow Six Siege,0.8,82228,864
98007313,User 82345,Tom Clancy's Rainbow Six Siege,0.1,82417,864
98017003,User 92117,Tom Clancy's Rainbow Six Siege,1.0,92107,864
98024658,User 99879,Tom Clancy's Rainbow Six Siege,0.5,99762,864
98435610,User 57338,Headmaster,1.0,57358,868
98436816,User 58566,Headmaster,0.9,58564,868
98496120,User 5005,Destiny: House of Wolves,0.4,4529,869
98543947,User 52627,Destiny: House of Wolves,0.8,52356,869
98555990,User 64463,Destiny: House of Wolves,0.6,64399,869
98559702,User 68128,Destiny: House of Wolves,1.0,68111,869
98586957,User 95707,Destiny: House of Wolves,0.7,95366,869
98605843,User 2394,Beyond: Two Souls,0.8,913,870
98606174,User 2308,Beyond: Two Souls,0.7,1244,870
98606881,User 2271,Beyond: Two Souls,0.8,1951,870
98607814,User 321,Beyond: Two Souls,0.6,2884,870
98608470,User 3574,Beyond: Two Souls,0.9,3540,870
98609474,User 5043,Beyond: Two Souls,0.5,4544,870
98609585,User 4358,Beyond: Two Souls,0.9,4655,870
98609673,User 4354,Beyond: Two Souls,0.6,4743,870
98610232,User 4513,Beyond: Two Souls,0.7,5302,870
98611626,User 8134,Beyond: Two Souls,0.6,6696,870
98613728,User 5815,Beyond: Two Souls,1.0,8798,870
98658011,User 53264,Beyond: Two Souls,0.9,53081,870
98659473,User 55456,Beyond: Two Souls,0.8,54543,870
98660176,User 55325,Beyond: Two Souls,0.6,55246,870
98664242,User 59462,Beyond: Two Souls,0.0,59312,870
98668703,User 64104,Beyond: Two Souls,0.6,63773,870
98673249,User 68317,Beyond: Two Souls,0.8,68319,870
98698067,User 93114,Beyond: Two Souls,1.0,93137,870
98886005,User 55243,Hatoful Boyfriend,0.9,54397,872
98903864,User 72231,Hatoful Boyfriend,0.8,72256,872
98913016,User 81273,Hatoful Boyfriend,1.0,81408,872
98948629,User 3175,Tricky Towers,0.8,3682,873
98952516,User 6015,Tricky Towers,0.6,7569,873
99158360,User 100079,Zombie Army 4: Dead War,1.0,100074,874
99192701,User 25917,Final Fantasy Type-0 HD,0.9,21076,875
99204589,User 13694,Final Fantasy Type-0 HD,0.7,32964,875
99225608,User 54017,Final Fantasy Type-0 HD,0.7,53983,875
99226722,User 54988,Final Fantasy Type-0 HD,1.0,55097,875
99227703,User 56004,Final Fantasy Type-0 HD,0.7,56078,875
99227744,User 55682,Final Fantasy Type-0 HD,1.0,56119,875
99242057,User 70419,Final Fantasy Type-0 HD,0.6,70432,875
99414310,User 51195,Sakura Wars,0.9,16007,877
99459817,User 61548,Sakura Wars,1.0,61514,877
99461281,User 63111,Sakura Wars,0.9,62978,877
99467202,User 68910,Sakura Wars,0.6,68899,877
99490932,User 92632,Sakura Wars,0.9,92629,877
99855553,User 3817,Tales of Zestiria,0.5,3894,881
99903795,User 52021,Tales of Zestiria,0.4,52136,881
99904528,User 52350,Tales of Zestiria,0.8,52869,881
99905296,User 53247,Tales of Zestiria,0.7,53637,881
99906899,User 55493,Tales of Zestiria,0.6,55240,881
99917276,User 65778,Tales of Zestiria,1.0,65617,881
99951806,User 100144,Tales of Zestiria,1.0,100147,881
100139163,User 60840,Team Sonic Racing,1.0,60826,883
100144759,User 66446,Team Sonic Racing,0.7,66422,883
100305849,User 815,Just Dance 2015,0.0,834,885
100426925,User 5849,Need for Speed Heat,1.0,8571,886
100466372,User 11978,Need for Speed Heat,0.3,48018,886
100477167,User 58888,Need for Speed Heat,0.8,58813,886
100483262,User 64909,Need for Speed Heat,1.0,64908,886
100492066,User 74780,Need for Speed Heat,0.0,73712,886
100494847,User 77707,Need for Speed Heat,0.0,76493,886
100496522,User 75155,Need for Speed Heat,0.6,78168,886
100498394,User 79923,Need for Speed Heat,0.8,80040,886
100512392,User 94044,Need for Speed Heat,0.2,94038,886
100517878,User 99460,Need for Speed Heat,1.0,99524,886
100518661,User 100245,Need for Speed Heat,1.0,100307,886
100518662,User 100343,Need for Speed Heat,0.1,100308,886
100704554,User 59572,Killzone: Shadow Fall - Intercept,0.8,59522,888
100824839,User 66471,Assassin's Creed III Remastered,0.6,66468,889
100933351,User 61640,Matterfall,0.7,61641,890
100988049,User 23,GreedFall,0.8,3000,891
101070250,User 86603,GreedFall,0.8,85201,891
101293844,User 82118,NBA Live 18,1.0,82117,893
101294865,User 83114,NBA Live 18,0.6,83138,893
101532019,User 93631,Let It Die,0.1,93614,895
101538473,User 100072,Let It Die,1.0,100068,895
101606210,User 54430,PixelJunk Monsters 2,1.0,54466,896
101670263,User 5308,Assassin's Creed: The Ezio Collection,1.0,5180,897
101722861,User 57789,Assassin's Creed: The Ezio Collection,0.9,57778,897
101782307,User 3788,Dragon Ball: Xenoverse 2,0.0,3885,898
101782963,User 4997,Dragon Ball: Xenoverse 2,0.8,4541,898
101830885,User 52406,Dragon Ball: Xenoverse 2,0.5,52463,898
101860177,User 81463,Dragon Ball: Xenoverse 2,0.1,81755,898
102235124,User 3443,The Raven Remastered,0.4,3346,902
103123185,User 98034,Valley,0.9,98034,909
103146682,User 7371,Marvel's Guardians of the Galaxy - Episode 1: Tangled Up in Blue,0.1,8192,910
103368648,User 3464,Destiny: Rise of Iron,0.6,3480,912
103424504,User 59437,Destiny: Rise of Iron,0.5,59336,912
103432258,User 67180,Destiny: Rise of Iron,0.5,67090,912
103433076,User 67804,Destiny: Rise of Iron,0.6,67908,912
103433613,User 68567,Destiny: Rise of Iron,1.0,68445,912
103434467,User 69299,Destiny: Rise of Iron,0.9,69299,912
103437111,User 71944,Destiny: Rise of Iron,0.0,71943,912
103481858,User 3524,Blood Bowl 2,0.7,3351,913
104111994,User 66791,Borderlands 2 VR,0.9,66792,918
104216727,User 58360,Fist of the North Star: Lost Paradise,0.6,58186,919
104612078,User 1000,Until Dawn: Rush of Blood,0.9,181,923
104615612,User 3261,Until Dawn: Rush of Blood,0.7,3715,923
104675604,User 63564,Until Dawn: Rush of Blood,0.9,63707,923
104678613,User 66501,Until Dawn: Rush of Blood,0.9,66716,923
104776898,User 51991,Star Ocean 4: The Last Hope - 4K & Full HD Remaster,1.0,51662,924
104955725,User 3857,Dead or Alive 6,1.0,3811,926
104960239,User 7410,Dead or Alive 6,1.0,8325,926
105003893,User 52003,Dead or Alive 6,1.0,51979,926
105004076,User 51846,Dead or Alive 6,0.8,52162,926
105005350,User 53021,Dead or Alive 6,1.0,53436,926
105008827,User 56919,Dead or Alive 6,0.2,56913,926
105009194,User 57024,Dead or Alive 6,0.9,57280,926
105009846,User 57981,Dead or Alive 6,0.8,57932,926
105013429,User 61581,Dead or Alive 6,0.7,61515,926
105049685,User 97774,Dead or Alive 6,0.0,97771,926
105068117,User 1334,The Deadly Tower of Monsters,0.8,2864,927
105461085,User 55987,Darksiders II: Deathinitive Edition,0.9,55815,930
105635168,User 3444,Shadow Warrior 2,0.0,3220,932
105635461,User 3376,Shadow Warrior 2,0.9,3513,932
105954727,User 96048,PlayerUnknown's Battlegrounds,0.4,96101,934
105959296,User 100666,PlayerUnknown's Battlegrounds,0.0,100670,934
106139672,User 54268,Magicka 2,0.6,54368,936
106167611,User 82272,Magicka 2,0.0,82307,936
106185987,User 100679,Magicka 2,0.2,100683,936
106207266,User 6381,Marvel vs. Capcom: Infinite,0.2,8623,937
106231557,User 35951,Marvel vs. Capcom: Infinite,0.0,32914,937
106256118,User 57517,Marvel vs. Capcom: Infinite,0.8,57475,937
106256645,User 57884,Marvel vs. Capcom: Infinite,0.4,58002,937
106286803,User 88216,Marvel vs. Capcom: Infinite,0.2,88160,937
106292548,User 93847,Marvel vs. Capcom: Infinite,0.1,93905,937
106299340,User 100709,Marvel vs. Capcom: Infinite,0.2,100697,937
106319551,User 6015,MouseCraft,0.5,7569,938
106380960,User 68979,MouseCraft,0.9,68978,938
106425397,User 788,Zanki Zero: Last Beginning,0.4,76,939
106502554,User 75077,Zanki Zero: Last Beginning,1.0,77233,939
106942783,User 64043,Tembo the Badass Elephant,0.6,64106,943
107044363,User 52728,Metal Gear Solid V: Metal Gear Online,0.0,52347,944
107044648,User 52419,Metal Gear Solid V: Metal Gear Online,1.0,52632,944
107335481,User 3605,Assassin's Creed IV: Black Flag - Freedom Cry,0.7,3448,947
107396155,User 63898,Assassin's Creed IV: Black Flag - Freedom Cry,0.7,64122,947
107402996,User 70959,Assassin's Creed IV: Black Flag - Freedom Cry,0.7,70963,947
107446428,User 492,Bound,0.5,1056,948
107446929,User 2372,Bound,0.5,1557,948
107448592,User 3444,Bound,0.5,3220,948
107449804,User 4372,Bound,0.7,4432,948
107559368,User 2301,Steep,0.6,657,949
107611727,User 53794,Steep,0.9,53016,949
107659483,User 100758,Steep,0.7,100772,949
107728988,User 57228,God's Trigger,0.9,56938,950
107837373,User 51841,Job Simulator,1.0,51984,951
107970254,User 71540,Payday 2: Crimewave Edition,1.0,71526,952
108528184,User 62581,Mega Man Legacy Collection 2,0.7,62761,957
108921582,User 2422,Megadimension Neptunia VII,0.8,2803,961
108974996,User 56209,Megadimension Neptunia VII,0.7,56217,961
109035417,User 3492,Disney Infinity 2.0 Edition,0.5,3299,962
109153345,User 6591,DOOM VFR,0.8,7888,963
109225782,User 80327,DOOM VFR,1.0,80325,963
109372456,User 1953,Far Cry New Dawn,0.1,321,965
109375546,User 3657,Far Cry New Dawn,0.0,3411,965
109375779,User 3607,Far Cry New Dawn,1.0,3644,965
109383865,User 34843,Far Cry New Dawn,0.7,11730,965
109407235,User 28742,Far Cry New Dawn,0.3,35100,965
109428001,User 56338,Far Cry New Dawn,0.7,55866,965
109429232,User 57151,Far Cry New Dawn,0.7,57097,965
109432071,User 60764,Far Cry New Dawn,0.7,59936,965
109444538,User 72460,Far Cry New Dawn,0.6,72403,965
109460539,User 88366,Far Cry New Dawn,0.8,88404,965
109473012,User 100885,Far Cry New Dawn,0.0,100877,965
109485509,User 82,Days Gone,0.9,35,966
109485553,User 2027,Days Gone,0.8,79,966
109485590,User 2371,Days Gone,1.0,116,966
109486268,User 96,Days Gone,0.9,794,966
109486285,User 755,Days Gone,0.0,811,966
109486359,User 326,Days Gone,0.8,885,966
109486388,User 700,Days Gone,0.8,914,966
109486437,User 584,Days Gone,0.5,963,966
109487151,User 2757,Days Gone,0.7,1677,966
109487293,User 1784,Days Gone,1.0,1819,966
109487314,User 2457,Days Gone,1.0,1840,966
109487342,User 27,Days Gone,1.0,1868,966
109487578,User 759,Days Gone,1.0,2104,966
109487653,User 2542,Days Gone,0.7,2179,966
109487655,User 974,Days Gone,0.8,2181,966
109487737,User 2229,Days Gone,0.9,2263,966
109487839,User 3147,Days Gone,0.9,2365,966
109488011,User 670,Days Gone,0.1,2537,966
109488029,User 209,Days Gone,0.8,2555,966
109488156,User 568,Days Gone,1.0,2682,966
109488390,User 2398,Days Gone,0.4,2916,966
109488505,User 2507,Days Gone,0.9,3031,966
109488518,User 2366,Days Gone,0.8,3044,966
109489527,User 3740,Days Gone,0.9,4053,966
109490152,User 5473,Days Gone,0.8,4678,966
109490329,User 5648,Days Gone,1.0,4855,966
109490649,User 4655,Days Gone,0.0,5175,966
109491288,User 6275,Days Gone,0.9,5814,966
109491468,User 8125,Days Gone,1.0,5994,966
109491610,User 5911,Days Gone,0.8,6136,966
109491773,User 6514,Days Gone,1.0,6299,966
109492031,User 8369,Days Gone,1.0,6557,966
109492463,User 7802,Days Gone,1.0,6989,966
109492679,User 8563,Days Gone,1.0,7205,966
109492948,User 5744,Days Gone,0.0,7474,966
109493187,User 7057,Days Gone,0.9,7713,966
109493735,User 6952,Days Gone,0.8,8261,966
109493785,User 8797,Days Gone,0.8,8311,966
109493842,User 8004,Days Gone,0.3,8368,966
109497726,User 24227,Days Gone,1.0,12252,966
109497948,User 34610,Days Gone,1.0,12474,966
109498385,User 32182,Days Gone,1.0,12911,966
109499365,User 22449,Days Gone,1.0,13891,966
109500003,User 22232,Days Gone,1.0,14529,966
109500550,User 25773,Days Gone,1.0,15076,966
109500757,User 26318,Days Gone,1.0,15283,966
109502001,User 25318,Days Gone,0.9,16527,966
109502287,User 40948,Days Gone,0.9,16813,966
109503366,User 15253,Days Gone,1.0,17892,966
109503667,User 28454,Days Gone,1.0,18193,966
109504140,User 49640,Days Gone,1.0,18666,966
109505729,User 27687,Days Gone,1.0,20255,966
109505938,User 35893,Days Gone,1.0,20464,966
109507251,User 21799,Days Gone,1.0,21777,966
109508599,User 27775,Days Gone,1.0,23125,966
109518650,User 34527,Days Gone,1.0,33176,966
109526582,User 35638,Days Gone,0.8,41108,966
109526704,User 27084,Days Gone,0.9,41230,966
109527677,User 11751,Days Gone,0.4,42203,966
109531912,User 35015,Days Gone,1.0,46438,966
109532621,User 18519,Days Gone,1.0,47147,966
109535370,User 18793,Days Gone,1.0,49896,966
109536781,User 25217,Days Gone,0.9,51307,966
109536993,User 45602,Days Gone,0.9,51519,966
109537655,User 52055,Days Gone,0.9,52181,966
109538750,User 53996,Days Gone,1.0,53276,966
109538864,User 54152,Days Gone,1.0,53390,966
109538953,User 53450,Days Gone,0.9,53479,966
109539676,User 53697,Days Gone,1.0,54202,966
109539936,User 54781,Days Gone,0.8,54462,966
109541895,User 55956,Days Gone,1.0,56421,966
109541916,User 56444,Days Gone,0.9,56442,966
109542257,User 56733,Days Gone,0.6,56783,966
109543493,User 58029,Days Gone,1.0,58019,966
109543719,User 58289,Days Gone,1.0,58245,966
109543772,User 58248,Days Gone,0.5,58298,966
109544715,User 59225,Days Gone,1.0,59241,966
109545166,User 59691,Days Gone,0.2,59692,966
109545397,User 60559,Days Gone,0.4,59923,966
109545630,User 60800,Days Gone,0.9,60156,966
109545707,User 60383,Days Gone,0.9,60233,966
109545745,User 60732,Days Gone,0.9,60271,966
109545861,User 60069,Days Gone,1.0,60387,966
109546056,User 60078,Days Gone,0.9,60582,966
109546968,User 61499,Days Gone,0.9,61494,966
109547657,User 63241,Days Gone,0.9,62183,966
109548546,User 62137,Days Gone,1.0,63072,966
109549722,User 64501,Days Gone,0.1,64248,966
109550052,User 64148,Days Gone,0.8,64578,966
109550152,User 64645,Days Gone,0.2,64678,966
109550444,User 65026,Days Gone,0.9,64970,966
109551207,User 66135,Days Gone,0.9,65733,966
109552354,User 66887,Days Gone,1.0,66880,966
109554007,User 68541,Days Gone,1.0,68533,966
109557554,User 72105,Days Gone,1.0,72080,966
109557937,User 72615,Days Gone,1.0,72463,966
109559421,User 76032,Days Gone,1.0,73947,966
109560039,User 76311,Days Gone,1.0,74565,966
109560448,User 78789,Days Gone,0.9,74974,966
109560624,User 77516,Days Gone,0.8,75150,966
109560630,User 74279,Days Gone,0.0,75156,966
109560958,User 79036,Days Gone,0.9,75484,966
109561032,User 77775,Days Gone,1.0,75558,966
109561537,User 77582,Days Gone,0.9,76063,966
109561867,User 78624,Days Gone,1.0,76393,966
109562358,User 76866,Days Gone,1.0,76884,966
109563513,User 77695,Days Gone,1.0,78039,966
109563594,User 76627,Days Gone,1.0,78120,966
109564006,User 74078,Days Gone,1.0,78532,966
109564358,User 78238,Days Gone,1.0,78884,966
109564521,User 78890,Days Gone,0.9,79047,966
109564593,User 79504,Days Gone,1.0,79119,966
109564653,User 79288,Days Gone,1.0,79179,966
109564803,User 79433,Days Gone,0.9,79329,966
109564808,User 79180,Days Gone,0.9,79334,966
109565236,User 79847,Days Gone,0.9,79762,966
109572214,User 83476,Days Gone,0.8,86740,966
109572879,User 87509,Days Gone,0.2,87405,966
109574184,User 88573,Days Gone,1.0,88710,966
109574949,User 89458,Days Gone,1.0,89475,966
109587426,User 101049,Days Gone,0.8,101952,966
110059738,User 6015,The Escapists,0.6,7569,971
110171117,User 4269,Call of Duty: Modern Warfare 2 Campaign Remastered,0.8,5609,972
110228511,User 62309,Call of Duty: Modern Warfare 2 Campaign Remastered,0.9,63003,972
110267534,User 102023,Call of Duty: Modern Warfare 2 Campaign Remastered,1.0,102026,972
110336425,User 57572,Mantis Burn Racing,0.9,57578,973
110573398,User 67918,LEGO Marvel's Avengers,0.6,67873,975
110794022,User 61802,Ultra Street Fighter IV,1.0,61819,977
111161728,User 89538,Farpoint,1.0,89508,980
111173766,User 101215,Farpoint,1.0,101546,980
111695791,User 56902,Get Even,0.3,56876,985
111696791,User 57829,Get Even,1.0,57876,985
111813405,User 61243,God Eater 3,1.0,61151,986
111870411,User 5475,Driveclub,1.0,4818,987
111873367,User 5767,Driveclub,0.2,7774,987
111878006,User 41101,Driveclub,0.0,12413,987
111918804,User 52995,Driveclub,1.0,53211,987
111918845,User 54162,Driveclub,0.6,53252,987
111920405,User 54960,Driveclub,0.8,54812,987
111921290,User 55980,Driveclub,0.8,55697,987
111923035,User 57423,Driveclub,0.5,57442,987
111923063,User 57574,Driveclub,0.8,57470,987
111924230,User 58632,Driveclub,0.3,58637,987
111925086,User 59557,Driveclub,0.9,59493,987
111926451,User 60871,Driveclub,0.8,60858,987
111931859,User 66264,Driveclub,0.9,66266,987
111934661,User 69158,Driveclub,1.0,69068,987
111937322,User 71870,Driveclub,0.8,71729,987
111944042,User 76046,Driveclub,1.0,78449,987
111953170,User 87553,Driveclub,1.0,87577,987
111963038,User 97452,Driveclub,1.0,97445,987
111964055,User 98554,Driveclub,1.0,98462,987
111964141,User 98585,Driveclub,0.9,98548,987
112048856,User 69921,Sebastien Loeb Rally Evo,0.8,69924,988
112327228,User 8276,Dark Souls III: Ashes of Ariandel,0.7,8279,991
112715744,User 56694,Assassin's Creed Rogue Remastered,0.8,56778,994
112887454,User 374,Portal Knights,0.7,1810,996
113456024,User 3490,Volume,0.7,3685,1001
113569232,User 3266,Zombi,0.5,3554,1002
113570862,User 4806,Zombi,0.9,5184,1002
113623421,User 57718,Zombi,0.9,57743,1002
114539918,User 67600,The LEGO Movie Videogame,0.7,67528,1010
114700286,User 1409,Doki-Doki Universe,0.8,1218,1012
114768528,User 69423,Doki-Doki Universe,0.4,69460,1012
114926315,User 1209,Mass Effect: Andromeda,0.6,569,1014
114926874,User 136,Mass Effect: Andromeda,0.3,1128,1014
114927699,User 1407,Mass Effect: Andromeda,0.4,1953,1014
114928228,User 563,Mass Effect: Andromeda,0.7,2482,1014
114929030,User 3238,Mass Effect: Andromeda,0.7,3284,1014
114929210,User 3202,Mass Effect: Andromeda,0.3,3464,1014
114930649,User 5017,Mass Effect: Andromeda,0.2,4903,1014
114932604,User 5811,Mass Effect: Andromeda,0.5,6858,1014
114933789,User 6817,Mass Effect: Andromeda,0.7,8043,1014
114944296,User 35689,Mass Effect: Andromeda,0.0,18550,1014
114953008,User 35410,Mass Effect: Andromeda,0.0,27262,1014
114967422,User 34818,Mass Effect: Andromeda,0.5,41676,1014
114973118,User 34889,Mass Effect: Andromeda,0.9,47372,1014
114974563,User 28757,Mass Effect: Andromeda,0.8,48817,1014
114977611,User 51954,Mass Effect: Andromeda,0.6,51865,1014
114977877,User 52071,Mass Effect: Andromeda,0.8,52131,1014
114978087,User 52718,Mass Effect: Andromeda,0.0,52341,1014
114978832,User 53689,Mass Effect: Andromeda,0.8,53086,1014
114978961,User 53927,Mass Effect: Andromeda,0.0,53215,1014
114980324,User 55240,Mass Effect: Andromeda,0.0,54578,1014
114980930,User 55339,Mass Effect: Andromeda,0.2,55184,1014
114983591,User 57785,Mass Effect: Andromeda,0.5,57845,1014
114984448,User 58600,Mass Effect: Andromeda,0.8,58702,1014
114985288,User 59623,Mass Effect: Andromeda,0.6,59542,1014
114986310,User 60402,Mass Effect: Andromeda,0.0,60564,1014
114986319,User 60149,Mass Effect: Andromeda,0.7,60573,1014
114986545,User 60304,Mass Effect: Andromeda,0.0,60799,1014
114987119,User 61375,Mass Effect: Andromeda,0.8,61373,1014
114987159,User 61389,Mass Effect: Andromeda,0.8,61413,1014
114987556,User 61808,Mass Effect: Andromeda,0.3,61810,1014
114987704,User 61950,Mass Effect: Andromeda,0.8,61958,1014
114996922,User 71328,Mass Effect: Andromeda,0.8,71176,1014
114999743,User 75494,Mass Effect: Andromeda,0.7,73997,1014
115007485,User 81469,Mass Effect: Andromeda,0.2,81739,1014
115012873,User 87135,Mass Effect: Andromeda,1.0,87127,1014
115026793,User 101245,Mass Effect: Andromeda,0.8,101047,1014
115028265,User 102490,Mass Effect: Andromeda,0.8,102519,1014
115028522,User 102857,Mass Effect: Andromeda,1.0,102776,1014
115028598,User 102735,Mass Effect: Andromeda,0.9,102852,1014
115153975,User 1901,flOw,0.6,1551,1016
115154375,User 2271,flOw,0.7,1951,1016
115209783,User 57369,flOw,0.6,57359,1016
115266613,User 641,No Man's Sky,0.2,850,1017
115267731,User 189,No Man's Sky,0.8,1968,1017
115267968,User 625,No Man's Sky,0.8,2205,1017
115268248,User 983,No Man's Sky,0.3,2485,1017
115268939,User 3350,No Man's Sky,1.0,3176,1017
115269186,User 3330,No Man's Sky,0.0,3423,1017
115270539,User 4534,No Man's Sky,1.0,4776,1017
115271050,User 4946,No Man's Sky,0.0,5287,1017
115271895,User 6466,No Man's Sky,1.0,6132,1017
115273070,User 6336,No Man's Sky,0.0,7307,1017
115273214,User 6268,No Man's Sky,0.9,7451,1017
115289785,User 34819,No Man's Sky,1.0,24022,1017
115318158,User 52300,No Man's Sky,0.0,52395,1017
115318779,User 53794,No Man's Sky,0.5,53016,1017
115318953,User 52996,No Man's Sky,0.0,53190,1017
115319223,User 53026,No Man's Sky,1.0,53460,1017
115319523,User 53267,No Man's Sky,0.8,53760,1017
115320137,User 54352,No Man's Sky,0.7,54374,1017
115321266,User 54577,No Man's Sky,0.0,55503,1017
115321792,User 56432,No Man's Sky,0.9,56029,1017
115321929,User 55882,No Man's Sky,0.3,56166,1017
115322111,User 56166,No Man's Sky,0.8,56348,1017
115322534,User 56771,No Man's Sky,1.0,56771,1017
115322643,User 56882,No Man's Sky,0.2,56880,1017
115323211,User 57421,No Man's Sky,1.0,57448,1017
115323240,User 57638,No Man's Sky,0.9,57477,1017
115323591,User 57831,No Man's Sky,0.3,57828,1017
115325839,User 60360,No Man's Sky,0.9,60076,1017
115326165,User 59905,No Man's Sky,1.0,60402,1017
115326223,User 60655,No Man's Sky,0.9,60460,1017
115326419,User 60574,No Man's Sky,0.3,60656,1017
115326686,User 60906,No Man's Sky,1.0,60923,1017
115331214,User 65438,No Man's Sky,1.0,65451,1017
115331878,User 65654,No Man's Sky,0.5,66115,1017
115332921,User 67058,No Man's Sky,0.0,67158,1017
115333734,User 67954,No Man's Sky,0.0,67971,1017
115336126,User 70387,No Man's Sky,0.0,70363,1017
115338150,User 72541,No Man's Sky,0.0,72387,1017
115339075,User 73317,No Man's Sky,0.1,73312,1017
115341905,User 74747,No Man's Sky,0.4,76142,1017
115343734,User 75889,No Man's Sky,1.0,77971,1017
115346966,User 81199,No Man's Sky,0.0,81203,1017
115347400,User 81301,No Man's Sky,0.0,81637,1017
115348023,User 82322,No Man's Sky,1.0,82260,1017
115353953,User 88139,No Man's Sky,0.9,88190,1017
115354387,User 88673,No Man's Sky,0.9,88624,1017
115355417,User 89573,No Man's Sky,0.8,89654,1017
115361093,User 95724,No Man's Sky,0.6,95330,1017
115362627,User 96868,No Man's Sky,0.9,96864,1017
115365429,User 99704,No Man's Sky,0.0,99666,1017
115368039,User 102276,No Man's Sky,0.8,102276,1017
115368731,User 103564,No Man's Sky,0.8,102968,1017
115368954,User 103640,No Man's Sky,0.0,103191,1017
115369003,User 102974,No Man's Sky,0.1,103240,1017
115369103,User 103224,No Man's Sky,0.0,103340,1017
115369147,User 103127,No Man's Sky,0.0,103384,1017
115384081,User 4597,Megadimension Neptunia VIIR,0.5,4979,1018
115437077,User 57919,Megadimension Neptunia VIIR,1.0,57975,1018
115470620,User 91615,Megadimension Neptunia VIIR,1.0,91518,1018
115609465,User 3490,Gauntlet: Slayer Edition,0.7,3685,1020
115611387,User 5275,Gauntlet: Slayer Edition,0.5,5607,1020
115671929,User 65685,Gauntlet: Slayer Edition,0.7,66149,1020
116115949,User 56824,Sherlock Holmes: The Devil's Daughter,0.5,56813,1024
117308073,User 611,Resident Evil: Revelations,0.7,2208,1035
117585044,User 52446,Styx: Master of Shadows,0.7,52501,1037
117586352,User 53341,Styx: Master of Shadows,0.1,53809,1037
117707033,User 61243,God Eater Resurrection,1.0,61151,1038
117924883,User 52802,The Walking Dead: Michonne - Episode 1: In Too Deep,0.2,52323,1040
117989756,User 3997,Code Vein,0.8,3857,1041
117991177,User 5668,Code Vein,0.7,5278,1041
117992189,User 8649,Code Vein,0.3,6290,1041
117993682,User 7557,Code Vein,1.0,7783,1041
117994290,User 7004,Code Vein,0.5,8391,1041
118013201,User 19353,Code Vein,1.0,27302,1041
118044275,User 58269,Code Vein,1.0,58376,1041
118053388,User 67475,Code Vein,0.6,67489,1041
118060649,User 73828,Code Vein,0.5,74750,1041
118086200,User 100249,Code Vein,0.8,100301,1041
118328297,User 2330,Marvel's Spider-Man: Turf Wars,0.6,2381,1044
118390548,User 64390,Marvel's Spider-Man: Turf Wars,0.0,64632,1044
118667743,User 374,Fe,0.7,1810,1047
118779476,User 443,LEGO Jurassic World,0.9,204,1048
118779777,User 1369,LEGO Jurassic World,1.0,505,1048
